"HOST PROTEIN","PATHOGEN PROTEIN","host_links","path_links","PATHOGEN NAME","TAXONOMY","PUBMED ID","GENE SYMBOL HOST","GENE SYMBOL PATHOGEN","HOST UNIPROT ENTRY","PATHOGEN UNIPROT ENTRY","SOURCE DATABASE","CONFIDENCE SCORE","INTERACTION Method","Status","Category"
"P51532","P04296","https://www.uniprot.org/uniprot/P51532","https://www.uniprot.org/uniprot/P04296","Herpes simplex virus (type 1 / strain 17), Human alphaherpesvirus 1","10299, 10298","15140983, 15140983","SMARCA4","DBP","SMCA4_HUMAN, SMCA4_HUMAN","DNBI_HHV11, DNBI_HHV11","MINT, BioGRID","0.43","affinity chromatography technology, anti bait coimmunoprecipitation, fluorescence microscopy, affinity chromatography technology, anti bait coimmunoprecipitation, fluorescence microscopy, affinity chromatography technology, anti bait coimmunoprecipitation, fluorescence microscopy","reviewed","Virus"
"P51532","P04608","https://www.uniprot.org/uniprot/P51532","https://www.uniprot.org/uniprot/P04608","Human immunodeficiency virus 1","11676","16687403, 16893449, 19454010","SMARCA4","tat","SMCA4_HUMAN, SMCA4_HUMAN, SMCA4_HUMAN","TAT_HV1H2, TAT_HV1H2, TAT_HV1H2","BioGRID","0","affinity chromatography technology, pull down, affinity chromatography technology, pull down","reviewed","Virus"
"P51532","P14079","https://www.uniprot.org/uniprot/P51532","https://www.uniprot.org/uniprot/P14079","Human T-cell lymphotrophic virus type 1 (Caribbean isolate)","11927","14530271","SMARCA4","tax","SMCA4_HUMAN","TAX_HTL1C","VirHostNet","0.33","coimmunoprecipitation","reviewed","Virus"
"P51532","P15682","https://www.uniprot.org/uniprot/P51532","https://www.uniprot.org/uniprot/P15682","Influenza A virus (A/Wilson-Smith/1933(H1N1))","381518","25464832","SMARCA4","NP","SMCA4_HUMAN","NCAP_I33A0","VirHostNet","0.33","coimmunoprecipitation","reviewed","Virus"
"P51532","P19811","https://www.uniprot.org/uniprot/P51532","https://www.uniprot.org/uniprot/P19811","Equine arteritis virus Bucyrus","299386","12917451","SMARCA4","rep","SMCA4_HUMAN","RPOA_EAVBU","VirHostNet","0.33","two hybrid","reviewed","Virus"
"P51532","Q05322","https://www.uniprot.org/uniprot/P51532","https://www.uniprot.org/uniprot/Q05322","Ebola virus - Mayinga","128952","22810585","SMARCA4","VP24","SMCA4_HUMAN","VP24_EBOZM","IntAct","0.35","tandem affinity purification","reviewed","Virus"
"P51575","Q99IB8-PRO_0000045603","https://www.uniprot.org/uniprot/P51575","https://www.uniprot.org/uniprot/Q99IB8","Hepatitis C virus JFH-1","356411","25616068, 25616068","P2RX1","-","P2RX1_HUMAN, P2RX1_HUMAN","POLG_HCVJF, POLG_HCVJF","HPIDB, VirHostNet","0.35","anti tag coimmunoprecipitation, anti tag coimmunoprecipitation","reviewed","Virus"
"P51587","C5E527","https://www.uniprot.org/uniprot/P51587","https://www.uniprot.org/uniprot/C5E527","Influenza A virus (A/New York/1682/2009(H1N1))","643960","28169297","BRCA2","PB2","BRCA2_HUMAN","C5E527_9INFA","IntAct","0.35","anti tag coimmunoprecipitation","reviewed","Virus"
"P51606","Q8D0N9","https://www.uniprot.org/uniprot/P51606","https://www.uniprot.org/uniprot/Q8D0N9","Yersinia pestis","632","20711500","RENBP","pqiB2","RENBP_HUMAN","Q8D0N9_YERPE","IntAct","0.37","two hybrid pooling approach","reviewed","Bacteria"
"P51608","D0UZU1","https://www.uniprot.org/uniprot/P51608","https://www.uniprot.org/uniprot/D0UZU1","Human gammaherpesvirus 8","37296","25544563","MECP2","ORF73","MECP2_HUMAN","D0UZU1_HHV8","HPIDB","0.35","affinity technology","reviewed","Virus"
"P51608","Q9QR71","https://www.uniprot.org/uniprot/P51608","https://www.uniprot.org/uniprot/Q9QR71","Human herpesvirus 8 strain GK18","868565","25544563, 16983096, 16983096(identity)","MECP2","ORF73","MECP2_HUMAN, MECP2_HUMAN, MECP2_HUMAN","ORF73_HHV8P, ORF73_HHV8P, ORF73_HHV8P","VirHostNet, DIP","0.33","affinity chromatography technology, pull down, affinity chromatography technology, pull down","reviewed","Virus"
"P51610","NP_045311","https://www.uniprot.org/uniprot/P51610","https://www.ncbi.nlm.nih.gov/protein/NP_045311","Bovine alphaherpesvirus 1","10320","9271389","HCFC1","-","HCFC1_HUMAN","NP_045311","VirHostNet","0.33","pull down","reviewed","Virus"
"P51610","P06492","https://www.uniprot.org/uniprot/P51610","https://www.uniprot.org/uniprot/P06492","Herpes simplex virus (type 1 / strain 17)","10299","16624878, 16624878(identity)","HCFC1","UL48","HCFC1_HUMAN, HCFC1_HUMAN","VP16_HHV11, VP16_HHV11","DIP","0.4","anti tag coimmunoprecipitation","reviewed","Virus"
"P51610","P30020","https://www.uniprot.org/uniprot/P51610","https://www.uniprot.org/uniprot/P30020","Bovine herpesvirus type 1.1 (strain P8-2)","10324","9271389","HCFC1","-","HCFC1_HUMAN","VP16_BHV1P","IntAct","0.44","pull down","reviewed","Virus"
"P51610","Q7CJM5","https://www.uniprot.org/uniprot/P51610","https://www.uniprot.org/uniprot/Q7CJM5","Yersinia pestis","632","20711500","HCFC1","bamB","HCFC1_HUMAN","BAMB_YERPE","IntAct","0.37","two hybrid pooling approach","reviewed","Bacteria"
"P51610","Q7CKD2","https://www.uniprot.org/uniprot/P51610","https://www.uniprot.org/uniprot/Q7CKD2","Yersinia pestis","632","20711500","HCFC1","relA","HCFC1_HUMAN","Q7CKD2_YERPE","IntAct","0.37","two hybrid pooling approach","reviewed","Bacteria"
"P51610","Q81M04","https://www.uniprot.org/uniprot/P51610","https://www.uniprot.org/uniprot/Q81M04","Bacillus anthracis","1392","20711500","HCFC1","-","HCFC1_HUMAN","Q81M04_BACAN","IntAct","0.37","two hybrid pooling approach","reviewed","Bacteria"
"P51617","C5E519","https://www.uniprot.org/uniprot/P51617","https://www.uniprot.org/uniprot/C5E519","Influenza A virus (A/New York/1682/2009(H1N1))","643960","28169297","IRAK1","M2","IRAK1_HUMAN","C5E519_9INFA","IntAct","0.35","anti tag coimmunoprecipitation","reviewed","Virus"
"P51617","C5E526","https://www.uniprot.org/uniprot/P51617","https://www.uniprot.org/uniprot/C5E526","Influenza A virus (A/New York/1682/2009(H1N1))","643960","28169297","IRAK1","PB1","IRAK1_HUMAN","C5E526_9INFA","IntAct","0.35","anti tag coimmunoprecipitation","reviewed","Virus"
"P51617","C5E527","https://www.uniprot.org/uniprot/P51617","https://www.uniprot.org/uniprot/C5E527","Influenza A virus (A/New York/1682/2009(H1N1))","643960","28169297","IRAK1","PB2","IRAK1_HUMAN","C5E527_9INFA","IntAct","0.35","anti tag coimmunoprecipitation","reviewed","Virus"
"P51617","NP_044639","https://www.uniprot.org/uniprot/P51617","https://www.ncbi.nlm.nih.gov/protein/NP_044639","Human alphaherpesvirus 1","10298","18682563(identity)","IRAK1","-","IRAK1_HUMAN","NP_044639","DIP","0","anti bait coimmunoprecipitation","reviewed","Virus"
"P51617","Q03463-PRO_0000278740","https://www.uniprot.org/uniprot/P51617","https://www.uniprot.org/uniprot/Q03463","Hepatitis C virus isolate HC-J1","421877","17567694","IRAK1","-","IRAK1_HUMAN","POLG_HCVJ1","HPIDB","0.35","anti tag coimmunoprecipitation","reviewed","Virus"
"P51636","Q99IB8-PRO_0000045602","https://www.uniprot.org/uniprot/P51636","https://www.uniprot.org/uniprot/Q99IB8","Hepatitis C virus JFH-1","356411","22301157","CAV2","-","CAV2_HUMAN","POLG_HCVJF","HPIDB","0.37","bimolecular fluorescence complementation","reviewed","Virus"
"P51659","I6T1Z2","https://www.uniprot.org/uniprot/P51659","https://www.uniprot.org/uniprot/I6T1Z2","Influenza A virus (A/Aichi/2/1968(H3N2))","387139","28169297","HSD17B4","NS1","DHB4_HUMAN","I6T1Z2_I68A0","IntAct","0.35","anti tag coimmunoprecipitation","reviewed","Virus"
"P51659","P03427","https://www.uniprot.org/uniprot/P51659","https://www.uniprot.org/uniprot/P03427","Influenza A virus (A/Wilson-Smith/1933(H1N1))","381518","unassigned1311","HSD17B4","PB2","DHB4_HUMAN","PB2_I33A0","IntAct","0.35","anti tag coimmunoprecipitation","reviewed","Virus"
"P51659","P03508","https://www.uniprot.org/uniprot/P51659","https://www.uniprot.org/uniprot/P03508","Influenza A virus (A/Puerto Rico/8/1934(H1N1))","211044","28169297","HSD17B4","NS","DHB4_HUMAN","NEP_I34A1","IntAct","0.35","anti tag coimmunoprecipitation","reviewed","Virus"
"P51659","Q20MH8","https://www.uniprot.org/uniprot/P51659","https://www.uniprot.org/uniprot/Q20MH8","Influenza A virus (A/Wilson-Smith/1933(H1N1))","381518","28169297","HSD17B4","M2","DHB4_HUMAN","Q20MH8_I33A0","IntAct","0.35","anti tag coimmunoprecipitation","reviewed","Virus"
"P51659","Q6VGS8","https://www.uniprot.org/uniprot/P51659","https://www.uniprot.org/uniprot/Q6VGS8","Human adenovirus 5","28285","22810586","HSD17B4","E4","DHB4_HUMAN","Q6VGS8_ADE05","MINT","0.35","tandem affinity purification","reviewed","Virus"
"P51659","Q74YG8","https://www.uniprot.org/uniprot/P51659","https://www.uniprot.org/uniprot/Q74YG8","Yersinia pestis","632","20711500","HSD17B4","pG8786_132","DHB4_HUMAN","Q74YG8_YERPE","IntAct","0.37","two hybrid pooling approach","reviewed","Bacteria"
"P51659","Q99IB8-PRO_0000045602","https://www.uniprot.org/uniprot/P51659","https://www.uniprot.org/uniprot/Q99IB8","Hepatitis C virus JFH-1","356411","25616068, 25616068","HSD17B4","-","DHB4_HUMAN, DHB4_HUMAN","POLG_HCVJF, POLG_HCVJF","HPIDB, VirHostNet","0.35","anti tag coimmunoprecipitation, anti tag coimmunoprecipitation","reviewed","Virus"
"P51681","O54081","https://www.uniprot.org/uniprot/P51681","https://www.uniprot.org/uniprot/O54081","Staphylococcus aureus","1280","23235831, 23235831(identity)","CCR5","lukE","CCR5_HUMAN, CCR5_HUMAN","LUKE_STAAU, LUKE_STAAU","DIP","0.54","pull down, surface plasmon resonance, pull down, surface plasmon resonance, pull down, surface plasmon resonance","reviewed","Bacteria"
"P51681","Q2I360","https://www.uniprot.org/uniprot/P51681","https://www.uniprot.org/uniprot/Q2I360","Hepatitis B virus","10407","16534844, 16534844","CCR5","C","CCR5_HUMAN, CCR5_HUMAN","Q2I360_HBV, Q2I360_HBV","IntAct","0.37","two hybrid","reviewed","Virus"
"P51681","Q76R61","https://www.uniprot.org/uniprot/P51681","https://www.uniprot.org/uniprot/Q76R61","Hepatitis B virus C/ayr human/Japan/Okamoto","928302","16534844, 16534844","CCR5","C","CCR5_HUMAN, CCR5_HUMAN","CAPSD_HBVCJ, CAPSD_HBVCJ","VirHostNet","0.33","two hybrid","reviewed","Virus"
"P51790","Q5NI40","https://www.uniprot.org/uniprot/P51790","https://www.uniprot.org/uniprot/Q5NI40","Francisella tularensis subsp. tularensis SCHU S4","177416","20711500","CLCN3","ppdK","CLCN3_HUMAN","Q5NI40_FRATT","IntAct","0.37","two hybrid pooling approach","reviewed","Bacteria"
"P51790","Q81QN8","https://www.uniprot.org/uniprot/P51790","https://www.uniprot.org/uniprot/Q81QN8","Bacillus anthracis","1392","20711500","CLCN3","-","CLCN3_HUMAN","Q81QN8_BACAN","IntAct","0.37","two hybrid pooling approach","reviewed","Bacteria"
"P51816","P04608","https://www.uniprot.org/uniprot/P51816","https://www.uniprot.org/uniprot/P04608","HIV-1 M:B_HXB2R","11706","22190034","AFF2","tat","AFF2_HUMAN","TAT_HV1H2","IntAct","0.35","anti tag coimmunoprecipitation","reviewed","Virus"
"P51825","P04608","https://www.uniprot.org/uniprot/P51825","https://www.uniprot.org/uniprot/P04608","HIV-1 M:B_HXB2R","11706","22190034","AFF1","tat","AFF1_HUMAN","TAT_HV1H2","IntAct","0.56","anti tag coimmunoprecipitation, pull down, anti tag coimmunoprecipitation, pull down, anti tag coimmunoprecipitation, pull down","reviewed","Virus"
"P51861","Q81LR7","https://www.uniprot.org/uniprot/P51861","https://www.uniprot.org/uniprot/Q81LR7","Bacillus anthracis","1392","20711500","CDR1","lepA","CDR1_HUMAN","LEPA_BACAN","IntAct","0.37","two hybrid pooling approach","reviewed","Bacteria"
"P51888","Q81N42","https://www.uniprot.org/uniprot/P51888","https://www.uniprot.org/uniprot/Q81N42","Bacillus anthracis","1392","20711500","PRELP","-","PRELP_HUMAN","Q81N42_BACAN","IntAct","0.37","two hybrid pooling approach","reviewed","Bacteria"
"P51911","G3CKS7","https://www.uniprot.org/uniprot/P51911","https://www.uniprot.org/uniprot/G3CKS7","Human gammaherpesvirus 4","10376","22810586","CNN1","BVLF1","CNN1_HUMAN","G3CKS7_EBVG","VirHostNet","0.33","tandem affinity purification","reviewed","Virus"
"P51911","P03177","https://www.uniprot.org/uniprot/P51911","https://www.uniprot.org/uniprot/P03177","Human herpesvirus 4 strain B95-8","10377","22810586","CNN1","TK","CNN1_HUMAN","KITH_EBVB9","MINT","0.35","tandem affinity purification","reviewed","Virus"
"P51911","Q1HVD1","https://www.uniprot.org/uniprot/P51911","https://www.uniprot.org/uniprot/Q1HVD1","Epstein-barr virus strain ag876","82830","22810586","CNN1","TK","CNN1_HUMAN","KITH_EBVA8","VirHostNet","0.33","tandem affinity purification","reviewed","Virus"
"P51911","Q2MG95","https://www.uniprot.org/uniprot/P51911","https://www.uniprot.org/uniprot/Q2MG95","Human herpesvirus 4 strain B95-8","10377","22810586","CNN1","BVLF1","CNN1_HUMAN","Q2MG95_EBVB9","MINT","0.35","tandem affinity purification","reviewed","Virus"
"P51911","Q7CHD7","https://www.uniprot.org/uniprot/P51911","https://www.uniprot.org/uniprot/Q7CHD7","Yersinia pestis","632","20711500","CNN1","YPO1280","CNN1_HUMAN","Q7CHD7_YERPE","IntAct","0.37","two hybrid pooling approach","reviewed","Bacteria"
"P51946","A0A075C673","https://www.uniprot.org/uniprot/P51946","https://www.uniprot.org/uniprot/A0A075C673","Hepatitis C virus genotype 1","41856","14711830","CCNH","-","CCNH_HUMAN","A0A075C673_9HEPC","VirHostNet","0.18","gst pull down","reviewed","Virus"
"P52292","A0A089NDG7","https://www.uniprot.org/uniprot/P52292","https://www.uniprot.org/uniprot/A0A089NDG7","Human papillomavirus type 16","333760","11971900, 12551970","KPNA2","L1","IMA1_HUMAN, IMA1_HUMAN","A0A089NDG7_HPV16, A0A089NDG7_HPV16","VirHostNet","0.2","gst pull down","reviewed","Virus"
"P52292","A0A0U5B5J2","https://www.uniprot.org/uniprot/P52292","https://www.uniprot.org/uniprot/A0A0U5B5J2","Human immunodeficiency virus 1","11676","9275210","KPNA2","pol","IMA1_HUMAN","A0A0U5B5J2_9HIV1","VirHostNet","0.18","gst pull down","reviewed","Virus"
"P52292","A0A166MB26","https://www.uniprot.org/uniprot/P52292","https://www.uniprot.org/uniprot/A0A166MB26","Alphapapillomavirus 9","337041","15507604","KPNA2","L2","IMA1_HUMAN","A0A166MB26_9PAPI","VirHostNet","0.41","filter binding, pull down, filter binding, pull down","reviewed","Virus"
"P52292","B9A2Q4","https://www.uniprot.org/uniprot/P52292","https://www.uniprot.org/uniprot/B9A2Q4","Human immunodeficiency virus 1","11676","17360709, 10860744, 8551560, 9020149, 9275210, 9463369","KPNA2","gag","IMA1_HUMAN, IMA1_HUMAN, IMA1_HUMAN, IMA1_HUMAN, IMA1_HUMAN, IMA1_HUMAN","B9A2Q4_9HIV1, B9A2Q4_9HIV1, B9A2Q4_9HIV1, B9A2Q4_9HIV1, B9A2Q4_9HIV1, B9A2Q4_9HIV1","VirHostNet","0.38","coimmunoprecipitation, gst pull down, coimmunoprecipitation, gst pull down","reviewed","Virus"
"P52292","C5E522","https://www.uniprot.org/uniprot/P52292","https://www.uniprot.org/uniprot/C5E522","Influenza A virus (A/New York/1682/2009(H1N1))","643960","28169297","KPNA2","NP","IMA1_HUMAN","C5E522_9INFA","IntAct","0.35","anti tag coimmunoprecipitation","reviewed","Virus"
"P52292","E5LBT9","https://www.uniprot.org/uniprot/P52292","https://www.uniprot.org/uniprot/E5LBT9","Human gammaherpesvirus 8","37296","25544563","KPNA2","ORF17","IMA1_HUMAN","E5LBT9_HHV8","HPIDB","0.4","anti tag coimmunoprecipitation","reviewed","Virus"
"P52292","I6TAH8","https://www.uniprot.org/uniprot/P52292","https://www.uniprot.org/uniprot/I6TAH8","Influenza A virus (A/Aichi/2/1968(H3N2))","387139","28169297","KPNA2","NP","IMA1_HUMAN","I6TAH8_I68A0","IntAct","0.35","anti tag coimmunoprecipitation","reviewed","Virus"
"P52292","O92837","https://www.uniprot.org/uniprot/P52292","https://www.uniprot.org/uniprot/O92837","Macaca mulatta polyomavirus 1","1891767","12186919","KPNA2","VP3","IMA1_HUMAN","O92837_SV40","MINT","0.4","pull down","reviewed","Virus"
"P52292","P03070","https://www.uniprot.org/uniprot/P52292","https://www.uniprot.org/uniprot/P03070","Macaca mulatta polyomavirus 1","1891767","9168958, 20701745","KPNA2","SV40gp6","IMA1_HUMAN, IMA1_HUMAN","LT_SV40, LT_SV40","MINT, IntAct","0.61","enzyme linked immunosorbent assay, pull down, enzyme linked immunosorbent assay, pull down","reviewed","Virus"
"P52292","P03087","https://www.uniprot.org/uniprot/P52292","https://www.uniprot.org/uniprot/P03087","Macaca mulatta polyomavirus 1","1891767","12186919","KPNA2","SV40gp5","IMA1_HUMAN","VP1_SV40","MINT","0.44","pull down","reviewed","Virus"
"P52292","P03101","https://www.uniprot.org/uniprot/P52292","https://www.uniprot.org/uniprot/P03101","Human papillomavirus type 16","333760","11971900, 12551970, 15507604, 22761553","KPNA2","L1","IMA1_HUMAN, IMA1_HUMAN, IMA1_HUMAN, IMA1_HUMAN","VL1_HPV16, VL1_HPV16, VL1_HPV16, VL1_HPV16","MINT, VirHostNet","0.73","pull down, two hybrid, pull down, two hybrid","reviewed","Virus"
"P52292","P03107","https://www.uniprot.org/uniprot/P52292","https://www.uniprot.org/uniprot/P03107","Human papillomavirus type 16","333760","15507604, 22761553","KPNA2","L2","IMA1_HUMAN, IMA1_HUMAN","VL2_HPV16, VL2_HPV16","MINT, VirHostNet","0.33","filter binding, pull down, two hybrid, filter binding, pull down, two hybrid, filter binding, pull down, two hybrid","reviewed","Virus"
"P52292","P03126","https://www.uniprot.org/uniprot/P52292","https://www.uniprot.org/uniprot/P03126","Human papillomavirus type 16","333760","12551970, 12551970, 22761553","KPNA2","E6","IMA1_HUMAN, IMA1_HUMAN, IMA1_HUMAN","VE6_HPV16, VE6_HPV16, VE6_HPV16","VirHostNet, MINT","0.44","gst pull down, pull down, two hybrid, gst pull down, pull down, two hybrid, gst pull down, pull down, two hybrid","reviewed","Virus"
"P52292","P03211","https://www.uniprot.org/uniprot/P52292","https://www.uniprot.org/uniprot/P03211","Human herpesvirus 4 strain B95-8","10377","9020106","KPNA2","EBNA1","IMA1_HUMAN","EBNA1_EBVB9","MINT","0.41","experimental interaction detection, two hybrid, experimental interaction detection, two hybrid","reviewed","Virus"
"P52292","P03466","https://www.uniprot.org/uniprot/P52292","https://www.uniprot.org/uniprot/P03466","Influenza A virus (A/Puerto Rico/8/1934(H1N1))","211044","28169297","KPNA2","NP","IMA1_HUMAN","NCAP_I34A1","IntAct","0.35","anti tag coimmunoprecipitation","reviewed","Virus"
"P52292","P04012","https://www.uniprot.org/uniprot/P52292","https://www.uniprot.org/uniprot/P04012","Human papillomavirus type 11","10580","10440932, 12620808, 12620808","KPNA2","L1","IMA1_HUMAN, IMA1_HUMAN, IMA1_HUMAN","VL1_HPV11, VL1_HPV11, VL1_HPV11","VirHostNet, MINT","0.34","filter binding, gst pull down, pull down, filter binding, gst pull down, pull down, filter binding, gst pull down, pull down","reviewed","Virus"
"P52292","P04608","https://www.uniprot.org/uniprot/P52292","https://www.uniprot.org/uniprot/P04608","Human immunodeficiency virus 1","11676","19454010","KPNA2","tat","IMA1_HUMAN","TAT_HV1H2","BioGRID","0","pull down","reviewed","Virus"
"P52292","P04618","https://www.uniprot.org/uniprot/P52292","https://www.uniprot.org/uniprot/P04618","Human immunodeficiency virus 1","11676","22174317","KPNA2","rev","IMA1_HUMAN","REV_HV1H2","BioGRID","0","pull down","reviewed","Virus"
"P52292","P04620","https://www.uniprot.org/uniprot/P52292","https://www.uniprot.org/uniprot/P04620","Human immunodeficiency virus type 1 (BRU ISOLATE)","11686","9405152","KPNA2","rev","IMA1_HUMAN","REV_HV1BR","UniProt","0.52","anti bait coimmunoprecipitation, pull down, anti bait coimmunoprecipitation, pull down","reviewed","Virus"
"P52292","P0DOE7","https://www.uniprot.org/uniprot/P52292","https://www.uniprot.org/uniprot/P0DOE7","Human respiratory syncytial virus A2","11259","25556234","KPNA2","M","IMA1_HUMAN","MATRX_HRSVA","HPIDB","0.4","protein in situ array","reviewed","Virus"
"P52292","P0DOE9","https://www.uniprot.org/uniprot/P52292","https://www.uniprot.org/uniprot/P0DOE9","Human respiratory syncytial virus A2","11259","22593156","KPNA2","1C","IMA1_HUMAN","NS1_HRSVA","IntAct","0.35","pull down","reviewed","Virus"
"P52292","P13199","https://www.uniprot.org/uniprot/P52292","https://www.uniprot.org/uniprot/P13199","Herpesvirus saimiri (strain 11)","10383","11278515","KPNA2","EJRF1","IMA1_HUMAN","ICP27_SHV21","VirHostNet","0.41","coimmunoprecipitation, two hybrid, coimmunoprecipitation, two hybrid","reviewed","Virus"
"P52292","P19712-PRO_0000038050","https://www.uniprot.org/uniprot/P52292","https://www.uniprot.org/uniprot/P19712","Hog cholera virus (strain Alfort)","11097","24965446, 24965446","KPNA2","-","IMA1_HUMAN, IMA1_HUMAN","POLG_CSFVA, POLG_CSFVA","HPIDB, VirHostNet","0.35","pull down, pull down","reviewed","Virus"
